class,spec,spec_id,spell_id,name,aura_type,applications,players,self_pct,single_pct,group_pct,other_pct,recast_median_s,first_seen,last_seen,category,suggested_category,rule
DRUID,Restoration,105,391528,Convoke the Spirits,BUFF,1033,58,100.0,0.0,0.0,0.0,97.92,2026-02-14,2026-09-23,,utility,R9
DRUID,Restoration,105,1264948,Cosmic Crescendo,DEBUFF,68,1,0.0,0.0,0.0,100.0,11.36,2026-07-25,2026-07-25,,,
DRUID,Restoration,105,1272710,Crimson Blessing,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-09-15,2026-09-15,,consumables,R8
DRUID,Restoration,105,453250,Crystallization,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-04-12,2026-04-12,,consumables,R8
DRUID,Restoration,105,1850,Dash,BUFF,67,26,100.0,0.0,0.0,0.0,402.24,2026-03-13,2026-09-23,movement,movement,R4
DRUID,Restoration,105,1237017,Dawn's Protection,BUFF,309,2,23.3,76.1,0.0,0.6,5.94,2026-09-16,2026-09-20,,support,R5
DRUID,Restoration,105,50259,Dazed,DEBUFF,15,8,0.0,0.0,0.0,100.0,602.47,2026-03-18,2026-09-23,,,
DRUID,Restoration,105,1268058,Deepening Temptation,BUFF,23,1,100.0,0.0,0.0,0.0,68.33,2026-08-11,2026-08-11,,consumables,R8
DRUID,Restoration,105,1261781,Defensive Stance,DEBUFF,11,3,100.0,0.0,0.0,0.0,26.74,2026-08-12,2026-09-16,,,
DRUID,Restoration,105,113942,Demonic Gateway,DEBUFF,15,8,100.0,0.0,0.0,0.0,30.35,2026-02-23,2026-08-19,,,
DRUID,Restoration,105,1214730,Demonic Gateway,DEBUFF,3,2,100.0,0.0,0.0,0.0,54.77,2026-08-21,2026-09-14,,,
DRUID,Restoration,105,1214740,Demonic Gateway,DEBUFF,3,2,100.0,0.0,0.0,0.0,54.77,2026-08-21,2026-09-14,,,
DRUID,Restoration,105,1232272,Devoured,DEBUFF,1,1,100.0,0.0,0.0,0.0,,2026-03-18,2026-03-18,,,
DRUID,Restoration,105,1239221,Diamantine Voidcore,BUFF,32,1,100.0,0.0,0.0,0.0,38.6,2026-02-26,2026-02-26,,consumables,R8
DRUID,Restoration,105,1218508,Disguised,DEBUFF,2,2,100.0,0.0,0.0,0.0,,2026-08-21,2026-09-14,,,
DRUID,Restoration,105,1250609,Diverting Power...,BUFF,8,5,0.0,0.0,0.0,100.0,,2026-03-19,2026-07-29,,consumables,R8
DRUID,Restoration,105,1237842,Drain Shield,BUFF,8,5,0.0,0.0,0.0,100.0,,2026-03-14,2026-07-25,,consumables,R8
DRUID,Restoration,105,1269918,Drink,BUFF,60,11,100.0,0.0,0.0,0.0,146.58,2026-03-18,2026-07-06,,consumables,R8
DRUID,Restoration,105,1269919,Drink,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-04-10,2026-04-10,,consumables,R8
DRUID,Restoration,105,1277461,Drink,BUFF,3,1,100.0,0.0,0.0,0.0,508.48,2026-09-23,2026-09-23,,consumables,R8
DRUID,Restoration,105,1291791,Drink,BUFF,92,3,100.0,0.0,0.0,0.0,155.37,2026-04-25,2026-09-15,,consumables,R8
DRUID,Restoration,105,1263447,Duskwraith's Infusion,BUFF,1516,6,23.4,76.1,0.0,0.5,12.91,2026-03-19,2026-08-07,,support,R5
DRUID,Restoration,105,1264613,Echo of the Evercurse,DEBUFF,58,1,0.0,0.0,0.0,100.0,23.38,2026-09-14,2026-09-14,,,
DRUID,Restoration,105,145205,Efflorescence,BUFF,5,1,100.0,0.0,0.0,0.0,85.32,2026-03-18,2026-03-18,,utility,R9
DRUID,Restoration,105,1232285,Efflorescence,BUFF,3250,62,100.0,0.0,0.0,0.0,128.51,2026-02-14,2026-09-23,,utility,R9
DRUID,Restoration,105,452146,Egg Sac,BUFF,67,1,100.0,0.0,0.0,0.0,151.69,2026-02-14,2026-02-26,,consumables,R8
DRUID,Restoration,105,1250508,Emberwing Heatwave,BUFF,2,1,100.0,0.0,0.0,0.0,746.08,2026-09-15,2026-09-15,,consumables,R8
DRUID,Restoration,105,292359,Embrace of Akunda,BUFF,3,1,100.0,0.0,0.0,0.0,371.06,2026-07-25,2026-07-25,,consumables,R8
DRUID,Restoration,105,292361,Embrace of Pa'ku,BUFF,3,1,100.0,0.0,0.0,0.0,472.19,2026-09-15,2026-09-15,,consumables,R8
DRUID,Restoration,105,292463,Embrace of Pa'ku,BUFF,21,1,100.0,0.0,0.0,0.0,45.81,2026-09-15,2026-09-15,,consumables,R8
DRUID,Restoration,105,415603,Encapsulated Destiny,BUFF,8,4,100.0,0.0,0.0,0.0,135.55,2026-03-18,2026-09-12,,consumables,R8
DRUID,Restoration,105,339,Entangling Roots,DEBUFF,14,2,0.0,0.0,0.0,100.0,21.02,2026-03-13,2026-05-03,softCC,,
DRUID,Restoration,105,460614,Entangling Roots,DEBUFF,23,1,0.0,0.0,0.0,100.0,1.53,2026-04-12,2026-04-12,,,
DRUID,Restoration,105,1224312,Entertained,BUFF,10,1,0.0,0.0,100.0,0.0,16.5,2026-09-14,2026-09-14,,consumables,R8
DRUID,Restoration,105,1234969,Ethereal Augmentation,BUFF,3,1,100.0,0.0,0.0,0.0,369.78,2026-03-20,2026-03-20,,consumables,R8
DRUID,Restoration,105,1223453,Ethereal Guard,BUFF,552,4,20.1,79.9,0.0,0.0,17.37,2026-02-14,2026-03-18,,support,R5
DRUID,Restoration,105,1217103,Ethereal Reconstitution,BUFF,18,2,100.0,0.0,0.0,0.0,342.72,2026-02-14,2026-03-18,,consumables,R8
DRUID,Restoration,105,57723,Exhaustion,DEBUFF,59,13,100.0,0.0,0.0,0.0,558.36,2026-02-26,2026-09-15,,,
DRUID,Restoration,105,390435,Exhaustion,DEBUFF,42,18,100.0,0.0,0.0,0.0,693.85,2026-02-21,2026-09-23,,,
DRUID,Restoration,105,391796,Fabulous Crane Cloak,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-03-18,2026-03-18,,consumables,R8
DRUID,Restoration,105,1296714,Faith in Ula'tek,BUFF,38,1,100.0,0.0,0.0,0.0,33.02,2026-09-11,2026-09-11,,consumables,R8
DRUID,Restoration,105,1266299,Fanatical Inspiration,BUFF,140,5,100.0,0.0,0.0,0.0,40.29,2026-03-18,2026-05-08,,consumables,R8
DRUID,Restoration,105,1266300,Fanatically Inspired,BUFF,51,1,0.0,100.0,0.0,0.0,39.69,2026-04-26,2026-04-26,,support,R5
DRUID,Restoration,105,264689,Fatigued,DEBUFF,71,18,100.0,0.0,0.0,0.0,471.71,2026-02-21,2026-09-23,,,
DRUID,Restoration,105,1259061,Favored by Kulzi,BUFF,33,1,27.3,66.7,0.0,6.1,33.55,2026-08-26,2026-08-26,,consumables,R8
DRUID,Restoration,105,1270638,Fel Contraband,DEBUFF,1,1,100.0,0.0,0.0,0.0,,2026-09-14,2026-09-14,,,
DRUID,Restoration,105,274837,Feral Frenzy,BUFF,19,6,100.0,0.0,0.0,0.0,193.34,2026-02-21,2026-08-12,,utility,R9
DRUID,Restoration,105,274838,Feral Frenzy,DEBUFF,85,20,0.0,0.0,0.0,100.0,160.62,2026-02-21,2026-09-23,,,
DRUID,Restoration,105,1276677,Fiber of Living Agony,BUFF,4,1,100.0,0.0,0.0,0.0,200.57,2026-08-12,2026-08-12,,consumables,R8
DRUID,Restoration,105,43308,Find Fish,BUFF,11,5,100.0,0.0,0.0,0.0,236.48,2026-03-20,2026-09-12,,consumables,R8
DRUID,Restoration,105,2383,Find Herbs,BUFF,30,15,100.0,0.0,0.0,0.0,330.09,2026-03-18,2026-09-12,,consumables,R8
DRUID,Restoration,105,1250491,Find High-Value Beasts,BUFF,2,1,100.0,0.0,0.0,0.0,637.08,2026-03-18,2026-03-18,,consumables,R8
DRUID,Restoration,105,1256697,Find Lumber,BUFF,25,11,100.0,0.0,0.0,0.0,309.11,2026-03-18,2026-09-15,,consumables,R8
DRUID,Restoration,105,2580,Find Minerals,BUFF,17,9,100.0,0.0,0.0,0.0,458.09,2026-03-18,2026-09-12,,consumables,R8
DRUID,Restoration,105,1224863,Five Star Review!,DEBUFF,2,2,100.0,0.0,0.0,0.0,,2026-08-21,2026-09-14,,,
DRUID,Restoration,105,431974,Flask of Tempered Mastery,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-03-18,2026-03-18,consumables,consumables,R8
DRUID,Restoration,105,431972,Flask of Tempered Swiftness,BUFF,19,2,100.0,0.0,0.0,0.0,992.25,2026-02-26,2026-05-08,consumables,consumables,R8
DRUID,Restoration,105,1235057,Flask of Thalassian Resistance,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-09-16,2026-09-16,,utility,R9
DRUID,Restoration,105,1235110,Flask of the Blood Knights,BUFF,6,4,100.0,0.0,0.0,0.0,369.78,2026-03-20,2026-09-15,,consumables,R8
DRUID,Restoration,105,1235108,Flask of the Magisters,BUFF,3,2,100.0,0.0,0.0,0.0,526.06,2026-04-05,2026-09-12,,consumables,R8
DRUID,Restoration,105,404464,Flight Style: Skyriding,BUFF,50,16,100.0,0.0,0.0,0.0,337.74,2026-03-18,2026-08-22,,consumables,R8
DRUID,Restoration,105,404468,Flight Style: Steady,BUFF,7,2,100.0,0.0,0.0,0.0,330.09,2026-03-18,2026-03-20,,consumables,R8
DRUID,Restoration,105,1252487,Focused Hunt,BUFF,97,12,100.0,0.0,0.0,0.0,59.9,2026-03-21,2026-09-23,,consumables,R8
DRUID,Restoration,105,462174,Food,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-05-02,2026-05-02,,consumables,R8
DRUID,Restoration,105,1269920,Food,BUFF,2,1,100.0,0.0,0.0,0.0,204.74,2026-07-06,2026-07-06,,consumables,R8
DRUID,Restoration,105,1269922,Food,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-03-14,2026-03-14,,consumables,R8
DRUID,Restoration,105,1232065,Food & Drink,BUFF,43,8,100.0,0.0,0.0,0.0,315.54,2026-03-18,2026-07-06,,consumables,R8
DRUID,Restoration,105,400126,Forestwalk,BUFF,2877,52,100.0,0.0,0.0,0.0,16.85,2026-03-13,2026-09-23,,movement,R4
DRUID,Restoration,105,1250533,Freightrunner's Flask,BUFF,7,2,100.0,0.0,0.0,0.0,276.11,2026-04-12,2026-09-15,,consumables,R8
DRUID,Restoration,105,1241762,Frenzied Focus,BUFF,169,4,100.0,0.0,0.0,0.0,37.42,2026-08-22,2026-09-23,,consumables,R8
DRUID,Restoration,105,22842,Frenzied Regeneration,BUFF,623,58,100.0,0.0,0.0,0.0,155.88,2026-02-21,2026-09-23,,utility,R9
DRUID,Restoration,105,1302255,Genesis,BUFF,340,8,100.0,0.0,0.0,0.0,30.73,2026-08-22,2026-09-23,,utility,R9
DRUID,Restoration,105,1241759,Genius Insight,BUFF,33,1,100.0,0.0,0.0,0.0,39.0,2026-09-15,2026-09-15,,consumables,R8
DRUID,Restoration,105,1259228,Gift of Light,BUFF,335,9,100.0,0.0,0.0,0.0,81.64,2026-03-14,2026-07-25,,consumables,R8
DRUID,Restoration,105,345230,Gladiator's Insignia,BUFF,28,1,100.0,0.0,0.0,0.0,54.57,2026-05-05,2026-05-05,,consumables,R8
DRUID,Restoration,105,1217107,Goblin Glider,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-02-26,2026-02-26,,consumables,R8
DRUID,Restoration,105,349653,Grip of Hunger,BUFF,2,1,100.0,0.0,0.0,0.0,23.07,2026-02-23,2026-02-23,,consumables,R8
DRUID,Restoration,105,1252825,Harsh Winds,DEBUFF,14,3,100.0,0.0,0.0,0.0,40.77,2026-08-12,2026-09-16,,,
DRUID,Restoration,105,1252486,Hasty Hunt,BUFF,93,12,100.0,0.0,0.0,0.0,47.45,2026-03-21,2026-09-16,,consumables,R8
DRUID,Restoration,105,1269056,Hearty Vilebranch Stew,BUFF,4,3,100.0,0.0,0.0,0.0,846.94,2026-05-08,2026-08-11,,consumables,R8
DRUID,Restoration,105,1233704,Hearty Well Fed,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-09-12,2026-09-12,,consumables,R8
DRUID,Restoration,105,1233714,Hearty Well Fed,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-03-14,2026-03-14,,consumables,R8
DRUID,Restoration,105,1233724,Hearty Well Fed,BUFF,7,2,100.0,0.0,0.0,0.0,330.09,2026-03-18,2026-03-20,,consumables,R8
DRUID,Restoration,105,99,Incapacitating Roar,DEBUFF,888,17,0.0,0.0,0.0,100.0,148.57,2026-02-21,2026-09-23,hardCC,,
DRUID,Restoration,105,117679,Incarnation,BUFF,67,6,100.0,0.0,0.0,0.0,70.17,2026-03-18,2026-09-16,,utility,R9
DRUID,Restoration,105,33891,Incarnation: Tree of Life,BUFF,68,6,100.0,0.0,0.0,0.0,69.47,2026-03-18,2026-09-16,,utility,R9
DRUID,Restoration,105,1247207,Incorporeal Essence-Gorger,BUFF,6,1,100.0,0.0,0.0,0.0,173.23,2026-02-21,2026-02-21,,consumables,R8
DRUID,Restoration,105,29166,Innervate,BUFF,86,24,100.0,0.0,0.0,0.0,320.98,2026-02-26,2026-09-23,support,utility,R9
DRUID,Restoration,105,1216737,Interrogate,BUFF,4,2,0.0,0.0,0.0,100.0,65.19,2026-08-21,2026-09-14,,consumables,R8
DRUID,Restoration,105,102342,Ironbark,BUFF,571,54,5.4,94.4,0.0,0.2,151.9,2026-02-14,2026-09-23,,support,R5
DRUID,Restoration,105,192081,Ironfur,BUFF,8,4,100.0,0.0,0.0,0.0,116.61,2026-02-14,2026-07-06,activeMitigation,utility,R9
DRUID,Restoration,105,348567,Jazzy,DEBUFF,2,1,100.0,0.0,0.0,0.0,84.84,2026-02-23,2026-02-23,,,
DRUID,Restoration,105,1239229,K'areshi Surge,DEBUFF,2,1,100.0,0.0,0.0,0.0,219.24,2026-02-21,2026-02-21,,,
DRUID,Restoration,105,33763,Lifebloom,BUFF,3773,64,12.3,87.0,0.0,0.8,17.15,2026-02-14,2026-09-23,healing,support,R5
DRUID,Restoration,105,1227806,Lifebloom,BUFF,740,16,100.0,0.0,0.0,0.0,19.93,2026-08-12,2026-09-23,,utility,R9
DRUID,Restoration,105,1241162,Light Feather,DEBUFF,26,2,0.0,0.0,0.0,100.0,11.0,2026-04-26,2026-04-26,,,
DRUID,Restoration,105,1263768,Light's Blessing,BUFF,146,7,100.0,0.0,0.0,0.0,26.96,2026-03-18,2026-09-14,,consumables,R8
DRUID,Restoration,105,1278156,Lindormi's Guidance,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-05-02,2026-05-02,,consumables,R8
DRUID,Restoration,105,1217960,Loaded Pistol,DEBUFF,1,1,0.0,0.0,0.0,100.0,,2026-09-14,2026-09-14,,,
DRUID,Restoration,105,378989,Lycara's Teachings,BUFF,2521,61,100.0,0.0,0.0,0.0,27.67,2026-02-14,2026-09-23,,utility,R9
DRUID,Restoration,105,378990,Lycara's Teachings,BUFF,998,50,100.0,0.0,0.0,0.0,70.94,2026-02-14,2026-09-23,,offensiveCDs,R3
DRUID,Restoration,105,378991,Lycara's Teachings,BUFF,695,42,100.0,0.0,0.0,0.0,81.62,2026-02-14,2026-09-23,,movement,R4
DRUID,Restoration,105,378992,Lycara's Teachings,BUFF,844,10,100.0,0.0,0.0,0.0,25.6,2026-02-14,2026-09-16,,utility,R9
DRUID,Restoration,105,1266197,Lynx,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-04-26,2026-04-26,,consumables,R8
DRUID,Restoration,105,1126,Mark of the Wild,BUFF,1632,55,6.1,25.8,68.1,0.0,144.46,2026-02-14,2026-09-23,support,utility,R9
DRUID,Restoration,105,102359,Mass Entanglement,DEBUFF,2,1,0.0,0.0,0.0,100.0,,2026-09-20,2026-09-20,softCC,,
DRUID,Restoration,105,1252488,Masterful Hunt,BUFF,375,16,100.0,0.0,0.0,0.0,36.85,2026-03-21,2026-09-23,,consumables,R8
DRUID,Restoration,105,385787,Matted Fur,BUFF,265,48,100.0,0.0,0.0,0.0,129.87,2026-02-21,2026-09-23,,defensives,R1
DRUID,Restoration,105,235016,Melon-choly,BUFF,8,1,100.0,0.0,0.0,0.0,26.59,2026-04-26,2026-04-26,,consumables,R8
DRUID,Restoration,105,1241715,Might of the Void,BUFF,778,18,100.0,0.0,0.0,0.0,38.83,2026-03-26,2026-09-16,,consumables,R8
DRUID,Restoration,105,155625,Moonfire,DEBUFF,60,12,0.0,0.0,0.0,100.0,75.34,2026-02-21,2026-09-16,,,
DRUID,Restoration,105,164812,Moonfire,DEBUFF,6638,63,0.0,0.0,0.0,100.0,4.21,2026-02-14,2026-09-23,softCC,,
DRUID,Restoration,105,24858,Moonkin Form,BUFF,840,10,100.0,0.0,0.0,0.0,25.58,2026-02-14,2026-09-16,,defensives,R1
DRUID,Restoration,105,210053,Mount Form,BUFF,20,4,100.0,0.0,0.0,0.0,68.99,2026-03-19,2026-07-06,,movement,R4
DRUID,Restoration,105,449275,Nascent Empowerment,BUFF,151,1,100.0,0.0,0.0,0.0,59.77,2026-02-14,2026-02-26,,consumables,R8
DRUID,Restoration,105,132158,Nature's Swiftness,BUFF,833,46,100.0,0.0,0.0,0.0,111.06,2026-02-14,2026-09-23,,utility,R9
DRUID,Restoration,105,1241764,Nature's Tenacity,BUFF,47,1,100.0,0.0,0.0,0.0,34.52,2026-07-06,2026-07-06,,consumables,R8
DRUID,Restoration,105,54861,Nitro Boosts,BUFF,18,2,100.0,0.0,0.0,0.0,403.9,2026-03-18,2026-08-07,,movement,R4
DRUID,Restoration,105,1260459,Nullsight,BUFF,4,1,100.0,0.0,0.0,0.0,91.96,2026-04-26,2026-04-26,,consumables,R8
DRUID,Restoration,105,1291580,Ophidian Maw,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-08-19,2026-08-19,,consumables,R8
DRUID,Restoration,105,1301989,Overgrowth,BUFF,121,12,100.0,0.0,0.0,0.0,88.44,2026-08-12,2026-09-23,,utility,R9
DRUID,Restoration,105,1239419,Overloading Siphon...,BUFF,2,1,0.0,0.0,0.0,100.0,220.56,2026-02-21,2026-02-21,,consumables,R8
DRUID,Restoration,105,1266184,Pangolin,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-04-26,2026-04-26,,consumables,R8
DRUID,Restoration,105,1251907,Phoenix Flames,DEBUFF,1,1,0.0,0.0,0.0,100.0,,2026-09-20,2026-09-20,,,
DRUID,Restoration,105,1251908,Phoenix Flames,BUFF,104,2,21.2,78.8,0.0,0.0,22.46,2026-04-26,2026-09-20,,support,R5
DRUID,Restoration,105,1250701,Primal Awakening,DEBUFF,2,1,0.0,0.0,0.0,100.0,,2026-08-12,2026-08-12,,,
DRUID,Restoration,105,1285161,Protective Toadstools,BUFF,280,4,73.2,25.0,0.0,1.8,18.14,2026-08-19,2026-09-15,,consumables,R8
DRUID,Restoration,105,5215,Prowl,BUFF,77,13,100.0,0.0,0.0,0.0,130.47,2026-02-21,2026-09-23,utility,utility,R9
DRUID,Restoration,105,1254624,Radiant Blessing,BUFF,204,2,24.5,75.5,0.0,0.0,134.69,2026-04-04,2026-08-07,,support,R5
DRUID,Restoration,105,155722,Rake,DEBUFF,754,54,0.0,0.0,0.0,100.0,19.61,2026-02-14,2026-09-23,,,
DRUID,Restoration,105,163505,Rake,DEBUFF,13,7,0.0,0.0,0.0,100.0,346.34,2026-03-18,2026-08-21,hardCC,,
DRUID,Restoration,105,1256736,Ready to Work!,DEBUFF,2,2,100.0,0.0,0.0,0.0,,2026-08-21,2026-09-14,,,
DRUID,Restoration,105,1231418,Recuperate,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-02-26,2026-02-26,,utility,R9
DRUID,Restoration,105,392360,Reforestation,BUFF,79,7,100.0,0.0,0.0,0.0,77.85,2026-03-18,2026-09-16,,utility,R9
DRUID,Restoration,105,1254577,Refueling Orb,BUFF,561,4,13.7,50.3,12.5,23.5,18.24,2026-03-14,2026-07-06,,consumables,R8
DRUID,Restoration,105,8936,Regrowth,BUFF,12803,64,11.7,86.0,0.3,2.0,7.3,2026-02-14,2026-09-23,healing,support,R5
DRUID,Restoration,105,774,Rejuvenation,BUFF,16619,64,15.9,82.3,0.1,1.7,6.96,2026-02-14,2026-09-23,healing,support,R5
DRUID,Restoration,105,155777,Rejuvenation (Germination),BUFF,9416,63,15.9,82.8,0.1,1.3,14.02,2026-02-14,2026-09-23,healing,support,R5
DRUID,Restoration,105,370667,Rescue,BUFF,7,4,100.0,0.0,0.0,0.0,941.71,2026-03-22,2026-09-11,,consumables,R8
DRUID,Restoration,105,281744,Restlessness,BUFF,55,1,100.0,0.0,0.0,0.0,16.74,2026-09-16,2026-09-16,,consumables,R8
DRUID,Restoration,105,160029,Resurrecting,DEBUFF,75,26,0.0,100.0,0.0,0.0,264.13,2026-02-21,2026-09-23,,,
DRUID,Restoration,105,1259317,Riftwalker's Temptation,BUFF,56,1,100.0,0.0,0.0,0.0,33.83,2026-08-11,2026-08-11,,consumables,R8
DRUID,Restoration,105,1079,Rip,DEBUFF,248,24,0.0,0.0,0.0,100.0,48.33,2026-02-21,2026-09-23,,,
DRUID,Restoration,105,94794,Rocket Fuel Leak,DEBUFF,1,1,100.0,0.0,0.0,0.0,,2026-03-22,2026-03-22,,,
DRUID,Restoration,105,439887,Root Network,BUFF,133,14,100.0,0.0,0.0,0.0,13.28,2026-03-14,2026-09-20,,utility,R9
DRUID,Restoration,105,439888,Root Network,BUFF,1919,16,100.0,0.0,0.0,0.0,7.92,2026-03-14,2026-09-20,,utility,R9
DRUID,Restoration,105,1286135,Rotbloom,DEBUFF,73,3,0.0,0.0,0.0,100.0,31.4,2026-08-19,2026-09-13,,,
DRUID,Restoration,105,1308014,Rotting Voidfin,BUFF,39,3,100.0,0.0,0.0,0.0,118.32,2026-09-12,2026-09-23,,consumables,R8
DRUID,Restoration,105,1287774,Rune of Burning Haste,BUFF,811,11,100.0,0.0,0.0,0.0,23.07,2026-07-11,2026-09-23,,consumables,R8
DRUID,Restoration,105,1287663,Rune of Lingering,DEBUFF,491,17,0.0,0.0,0.0,100.0,16.56,2026-07-06,2026-09-23,,,
DRUID,Restoration,105,1287665,Rune of Lingering,BUFF,3117,18,23.8,76.0,0.2,0.0,5.06,2026-07-06,2026-09-23,,support,R5
DRUID,Restoration,105,1287771,Rune of Masterful Cunning,BUFF,164,3,100.0,0.0,0.0,0.0,24.17,2026-08-22,2026-09-15,,consumables,R8
DRUID,Restoration,105,1287955,Rune of Void-Tainted Shell,BUFF,5,1,100.0,0.0,0.0,0.0,94.1,2026-07-14,2026-07-14,,defensives,R1
DRUID,Restoration,105,57724,Sated,DEBUFF,17,6,100.0,0.0,0.0,0.0,774.94,2026-02-26,2026-09-16,,,
DRUID,Restoration,105,1253115,Sealed Chaos Urn,BUFF,3,1,100.0,0.0,0.0,0.0,156.28,2026-07-14,2026-07-14,,consumables,R8
DRUID,Restoration,105,1259442,Sealed Chaos Urn,DEBUFF,3,1,100.0,0.0,0.0,0.0,156.28,2026-07-14,2026-07-14,,,
DRUID,Restoration,105,1259443,Sealed Chaos Urn,DEBUFF,1,1,100.0,0.0,0.0,0.0,,2026-07-14,2026-07-14,,,
DRUID,Restoration,105,1263644,Seed of Radiant Hope,BUFF,24,2,33.3,66.7,0.0,0.0,119.51,2026-09-16,2026-09-20,,consumables,R8
DRUID,Restoration,105,1260311,Send Vantacite,DEBUFF,1,1,100.0,0.0,0.0,0.0,,2026-03-19,2026-03-19,,,
DRUID,Restoration,105,1272713,Sentinel's Blessing,BUFF,3,2,100.0,0.0,0.0,0.0,526.06,2026-04-02,2026-04-05,,consumables,R8
DRUID,Restoration,105,1292299,Seriously Sharp Seashell,BUFF,40,3,100.0,0.0,0.0,0.0,122.11,2026-09-12,2026-09-23,,consumables,R8
DRUID,Restoration,105,58984,Shadowmeld,BUFF,46,6,100.0,0.0,0.0,0.0,641.86,2026-02-14,2026-09-14,utility,utility,R9
DRUID,Restoration,105,1233904,Sheltered,DEBUFF,19,3,100.0,0.0,0.0,0.0,16.23,2026-08-12,2026-09-16,,,
DRUID,Restoration,105,186403,Sign of Battle,BUFF,42,12,100.0,0.0,0.0,0.0,637.07,2026-03-18,2026-08-22,,consumables,R8
DRUID,Restoration,105,186406,Sign of the Critter,BUFF,5,3,100.0,0.0,0.0,0.0,526.06,2026-02-14,2026-04-05,,consumables,R8
DRUID,Restoration,105,335150,Sign of the Destroyer,BUFF,5,4,100.0,0.0,0.0,0.0,526.06,2026-04-02,2026-09-16,,consumables,R8
DRUID,Restoration,105,1305981,Sign of the Dragonflights,BUFF,5,2,100.0,0.0,0.0,0.0,142.87,2026-08-07,2026-08-11,,consumables,R8
DRUID,Restoration,105,225788,Sign of the Emissary,BUFF,6,2,100.0,0.0,0.0,0.0,1254.7,2026-05-02,2026-05-03,,consumables,R8
DRUID,Restoration,105,471521,Sign of the Explorer,BUFF,10,2,100.0,0.0,0.0,0.0,1911.88,2026-02-14,2026-09-07,,consumables,R8
DRUID,Restoration,105,335151,Sign of the Mists,BUFF,2,1,100.0,0.0,0.0,0.0,,2026-04-25,2026-04-28,,consumables,R8
DRUID,Restoration,105,186401,Sign of the Skirmisher,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-04-20,2026-04-20,,consumables,R8
DRUID,Restoration,105,225787,Sign of the Warrior,BUFF,4,3,100.0,0.0,0.0,0.0,759.13,2026-09-12,2026-09-15,,consumables,R8
DRUID,Restoration,105,1260572,Siphoning Wind,BUFF,5,1,0.0,0.0,0.0,100.0,,2026-03-21,2026-07-06,,consumables,R8
DRUID,Restoration,105,383813,Sleepy Ruby Warmth,BUFF,3,1,100.0,0.0,0.0,0.0,227.12,2026-09-13,2026-09-13,,consumables,R8
DRUID,Restoration,105,1308012,Slick and Slimy Gralstone,BUFF,39,3,100.0,0.0,0.0,0.0,129.94,2026-09-12,2026-09-23,,consumables,R8
DRUID,Restoration,105,1235841,Snowdrift,DEBUFF,4,2,100.0,0.0,0.0,0.0,37.25,2026-08-12,2026-09-16,,,
DRUID,Restoration,105,1266193,Snowdrift,DEBUFF,5,2,100.0,0.0,0.0,0.0,57.68,2026-08-19,2026-09-16,,,
DRUID,Restoration,105,114108,Soul of the Forest,BUFF,5541,63,100.0,0.0,0.0,0.0,34.56,2026-02-14,2026-09-23,,utility,R9
DRUID,Restoration,105,1307578,Soulcoil Barrier,BUFF,123,3,17.9,82.1,0.0,0.0,0.95,2026-08-22,2026-09-13,,support,R5
DRUID,Restoration,105,1291894,Soulcoiler Ritual Vessel,BUFF,29,3,100.0,0.0,0.0,0.0,133.73,2026-08-22,2026-09-13,,consumables,R8
DRUID,Restoration,105,455444,Spelunker's Candle,BUFF,4,1,100.0,0.0,0.0,0.0,66.95,2026-02-21,2026-02-21,,consumables,R8
DRUID,Restoration,105,452226,Spiderling,BUFF,343,1,100.0,0.0,0.0,0.0,17.3,2026-02-14,2026-02-26,,consumables,R8
DRUID,Restoration,105,452229,Spidersting,DEBUFF,354,1,0.0,0.0,0.0,100.0,9.26,2026-02-14,2026-02-26,,,
DRUID,Restoration,105,1264911,Spirit of the Thicket,BUFF,206,10,100.0,0.0,0.0,0.0,200.47,2026-03-13,2026-09-16,,utility,R9
DRUID,Restoration,105,1284698,Sporelord's Mycelium,BUFF,57,1,100.0,0.0,0.0,0.0,39.38,2026-08-19,2026-08-19,,consumables,R8
DRUID,Restoration,105,77764,Stampeding Roar,BUFF,278,23,10.1,21.9,35.3,32.7,324.36,2026-02-21,2026-09-23,,movement,R4
DRUID,Restoration,105,106898,Stampeding Roar,BUFF,1491,35,7.3,18.4,36.5,37.8,321.05,2026-02-14,2026-09-20,movement,movement,R4
DRUID,Restoration,105,191034,Starfall,BUFF,7,3,100.0,0.0,0.0,0.0,,2026-02-23,2026-08-07,,utility,R9
